word	time	filler
"are"	791.0679090909093	0
"the"	791.443272727273	0
"correct"	791.8186363636366	0
"the"	792.779	0
"crank"	793.0305	0
"sensor"	793.2819999999999	0
"for"	793.5334999999999	0
"our"	793.7849999999999	0
"particular"	794.0364999999998	0
"nodes"	794.2879999999998	0
"by"	794.5394999999997	0
"member"	794.7909999999997	0
"this"	795.0424999999997	0
"is"	795.2939999999996	0
"going"	795.5454999999996	0
"to"	795.7969999999996	0
"get"	796.0484999999995	0
"executed"	796.003	0
"each"	796.529	0
"if"	797.082	0
"reach"	797.5825	0
"node"	798.083	0
"um"	798.5835	1
"and"	799.084	0
"then"	799.5844999999999	0
"move"	801.012	0
"move"	801.389875	0
"that"	801.76775	0
"node"	802.145625	0
"based"	802.5235	0
"on"	802.901375	0
"the"	803.27925	0
"centers"	803.6571250000001	0
"location"	804.035	0
"so"	804.6476	0
"that"	805.2602	0
"almost"	805.8728000000001	0
"works"	806.4854000000001	0
"here's"	807.098	0
"our"	807.4013	0
"are"	807.7046	0
"nodes"	808.0079000000001	0
"when"	808.3112000000001	0
"we"	808.6145000000001	0
"when"	808.9178000000002	0
"we"	809.2211000000002	0
"buy"	809.5244000000002	0
"that"	809.8277000000003	0
"custom"	811.031	0
"force"	811.4618571428571	0
"up"	811.8927142857142	0
"we're"	812.3235714285713	0
"back"	812.7544285714284	0
"to"	813.1852857142856	0
"everything"	813.6161428571427	0
"its"	814.047	0
"slamming"	814.3558461538462	0
"on"	814.6646923076923	0
"top"	814.9735384615385	0
"of"	815.2823846153847	0
"one"	815.5912307692308	0
"another"	815.900076923077	0
"so"	816.2089230769232	0
"what's"	816.5177692307693	0
"going"	816.8266153846155	0
"on"	817.1354615384616	0
"with"	817.4443076923078	0
"you"	817.753153846154	0
"we've"	818.062	0
"lost"	818.2431176470589	0
"that"	818.4242352941177	0
"a"	818.6053529411765	0
"nice"	818.7864705882354	0
"thing"	818.9675882352942	0
"that"	819.148705882353	0
"I"	819.3298235294119	0
"just"	819.5109411764707	0
"that"	819.6920588235296	0
"was"	819.8731764705884	0
"the"	820.0542941176473	0
"whole"	820.2354117647061	0
"point"	820.4165294117649	0
"in"	820.5976470588238	0
"this"	820.7787647058826	0
"talk"	820.9598823529415	0
"was"	822.041	0
"that"	822.2308750000001	0
"we"	822.4207500000001	0
"did"	822.6106250000001	0
"not"	822.8005000000002	0
"care"	822.9903750000002	0
"about"	823.1802500000002	0
"stuff"	823.3701250000003	0
"now"	823.5600000000003	0
"it"	823.7498750000003	0
"seems"	823.9397500000003	0
"like"	824.1296250000004	0
"we"	824.3195000000004	0
"don't"	824.5093750000004	0
"care"	824.6992500000005	0
"about"	824.8891250000005	0
"everyone"	825.079	0
"work"	825.7478333333333	0
"position"	826.4166666666667	0
"on"	827.0855000000001	0
"Alyssa"	827.7543333333335	0
"um"	828.4231666666669	1
"fortunately"	829.092	0
"we"	829.592125	0
"have"	830.09225	0
"this"	830.5923750000001	0
"this"	831.0925000000001	0
"access"	831.5926250000001	0
"to"	832.0927500000001	0
"this"	832.5928750000002	0
"predator"	833.093	0
"which"	833.470875	0
"is"	833.84875	0
"which"	834.226625	0
"is"	834.6045	0
"indicated"	834.982375	0
"as"	835.3602500000001	0
"alpha"	835.7381250000001	0
"um"	837.016	1
"now"	837.2394444444444	0
"we"	837.4628888888889	0
"can"	837.6863333333333	0
"think"	837.9097777777778	0
"of"	838.1332222222222	0
"it"	838.3566666666667	0
"as"	838.5801111111111	0
"a"	838.8035555555556	0
"blending"	839.027	0
"parameter"	839.2504444444445	0
"I"	839.473888888889	0
"that"	839.6973333333334	0
"can"	839.9207777777779	0
"be"	840.1442222222223	0
"used"	840.3676666666668	0
"to"	840.5911111111112	0
"combine"	840.8145555555557	0
"multiple"	841.038	0
"forces"	841.4732857142857	0
"are"	841.9085714285713	0
"charges"	842.343857142857	0
"on"	842.7791428571427	0
"these"	843.2144285714284	0
"notes"	843.649714285714	0
"and"	844.085	0
"if"	844.5295555555556	0
"we"	844.9741111111111	0
"it's"	845.4186666666667	0
"accessible"	845.8632222222222	0
"from"	846.3077777777778	0
"the"	846.7523333333334	0
"um"	847.1968888888889	1
"force"	847.6414444444445	0
"instance"	848.095	0
"but"	848.3468125	0
"you"	848.5986250000001	0
"can"	848.8504375000001	0
"also"	849.1022500000001	0
"get"	849.3540625000002	0
"to"	849.6058750000002	0
"it"	849.8576875000002	0
"from"	850.1095000000003	0
"from"	850.3613125000003	0
"the"	850.6131250000003	0
"tech"	850.8649375000003	0
"function"	851.1167500000004	0
"at"	851.3685625000004	0
"each"	851.6203750000004	0
"iteration"	851.8721875000005	0
"inside"	853.024	0
"of"	853.2945	0
"an"	853.5649999999999	0
"event"	853.8354999999999	0
"that's"	855.006	0
"faster"	855.3086999999999	0
"and"	855.6113999999999	0
"if"	855.9140999999998	0
"we"	856.2167999999998	0
"were"	856.5194999999998	0
"to"	856.8221999999997	0
"print"	857.1248999999997	0
"those"	857.4275999999996	0
"out"	857.7302999999996	0
"we"	858.033	0
"can"	858.408125	0
"see"	858.7832500000001	0
"that"	859.1583750000001	0
"it"	859.5335000000001	0
"starts"	859.9086250000001	0
"around"	860.2837500000002	0
".1"	860.6588750000002	0
"and"	861.043	0
"gives"	861.4785714285714	0
"decker"	861.9141428571428	0
"minute"	862.3497142857142	0
"slightly"	862.7852857142856	0
"every"	863.220857142857	0
"iteration"	863.6564285714284	0
"above"	864.092	0
"the"	864.3475	0
"every"	864.603	0
"loophole"	864.8584999999999	0
"that"	865.1139999999999	0
"that"	865.3694999999999	0
"simulation"	865.6249999999999	0
"and"	865.8804999999999	0
"then"	866.1359999999999	0
"what"	866.3914999999998	0
"it"	866.6469999999998	0
"means"	866.9024999999998	0
"um"	868.058	1
"yet"	868.4851818181818	0
"what"	868.9123636363636	0
"when"	869.3395454545454	0
"it"	869.7667272727272	0
"gets"	870.193909090909	0
"too"	870.6210909090908	0
"up-close"	871.0482727272725	0
"2.05"	871.4754545454543	0
"it'll"	871.9026363636361	0
"end"	872.3298181818179	0
"so"	873.279	0
"the"	873.5649166666667	0
"numbers"	873.8508333333334	0
"are"	874.1367500000001	0
"arbitrary"	874.4226666666668	0
"but"	874.7085833333335	0
"the"	874.9945000000002	0
"idea"	875.280416666667	0
"is"	875.5663333333337	0
"that"	875.8522500000004	0
"this"	876.1381666666671	0
"is"	876.4240833333338	0
"the"	876.071	0
"actual"	876.4376363636364	0
"a"	876.8042727272729	0
"mechanism"	877.1709090909093	0
"by"	877.5375454545457	0
"by"	877.9041818181821	0
"which"	878.2708181818185	0
"the"	878.637454545455	0
"force"	879.0040909090914	0
"layout"	879.3707272727278	0
"is"	879.7373636363642	0
"is"	881.004	0
"settling"	881.3339	0
"down"	881.6637999999999	0
"and"	881.9936999999999	0
"two"	882.3235999999998	0
"I"	882.6534999999998	0
"mean"	882.9833999999997	0
"it's"	883.3132999999997	0
"it's"	883.6431999999996	0
"the"	883.9730999999996	0
"can"	884.339	0
"be"	884.5855	0
"considered"	884.832	0
"a"	885.0785	0
"form"	885.3249999999999	0
"of"	885.5714999999999	0
"simulated"	885.8179999999999	0
"annealing"	886.0644999999998	0
"if"	886.3109999999998	0
"if"	886.5574999999998	0
"you're"	886.8039999999997	0
"into"	887.0504999999997	0
"that"	887.2969999999997	0
"kinda"	887.5434999999997	0
"thing"	887.079	0
"around"	888.049	0
"but"	888.426375	0
"but"	888.80375	0
"this"	889.1811250000001	0
"is"	889.5585000000001	0
"what's"	889.9358750000001	0
"causing"	890.3132500000002	0
"the"	890.6906250000002	0
"the"	891.068	0
"stabilization"	891.451375	0
"of"	891.83475	0
"the"	892.218125	0
"force"	892.6015	0
"layout"	892.984875	0
"and"	893.36825	0
"general"	893.751625	0
"so"	895.035	0
"we"	895.37225	0
"can"	895.7095	0
"use"	896.0467500000001	0
"this"	896.3840000000001	0
"parameter"	896.7212500000002	0
"and"	897.0585000000002	0
"here's"	897.3957500000002	0
"the"	897.7330000000003	0
"same"	898.0702500000003	0
"code"	898.4075000000004	0
"but"	898.7447500000004	0
"instead"	899.082	0
"of"	899.3389999999999	0
"ah"	899.596	1
"so"	899.8530000000001	0
"here"	900.1100000000001	0
"now"	900.3670000000002	0
"we"	900.6240000000003	0
"get"	900.8810000000003	0
"to"	901.1380000000004	0
"pass"	901.3950000000004	0
"and"	901.6520000000005	0
"a"	901.9090000000006	0
"the"	903.066	0
"Alpha"	903.44275	0
"into"	903.8195000000001	0
"our"	904.1962500000001	0
"into"	904.5730000000001	0
"our"	904.9497500000001	0
"move"	905.3265000000001	0
"toward"	905.7032500000001	0
"category"	906.008	0
"centers"	906.2778000000001	0
"and"	906.5476000000001	0
"with"	906.8174000000001	0
"that"	907.0872000000002	0
"small"	907.3570000000002	0
"tweaks"	907.6268000000002	0
"this"	907.8966000000003	0
"is"	908.1664000000003	0
"why"	908.4362000000003	0
"this"	908.7060000000004	0
"is"	908.9758000000004	0
"why"	909.2456000000004	0
"it's"	909.5154000000005	0
"a"	909.7852000000005	0
"function"	911.027	0
"return"	911.2615384615385	0
"to"	911.496076923077	0
"function"	911.7306153846155	0
"is"	911.965153846154	0
"because"	912.1996923076924	0
"so"	912.4342307692309	0
"it"	912.6687692307694	0
"allows"	912.9033076923079	0
"us"	913.1378461538463	0
"to"	913.3723846153848	0
"pass"	913.6069230769233	0
"and"	913.8414615384618	0
"variables"	914.076	0
"I"	914.3119230769231	0
"without"	914.5478461538462	0
"creating"	914.7837692307693	0
"a"	915.0196923076924	0
"global"	915.2556153846155	0
"variable"	915.4915384615385	0
"we"	915.7274615384616	0
"can"	915.9633846153847	0
"pass"	916.1993076923078	0
"and"	916.4352307692309	0
"locally"	916.671153846154	0
"and"	916.907076923077	0
"here"	918.043	0
"and"	919.002	0
"had"	919.2380769230768	0
"have"	919.4741538461537	0
"access"	919.7102307692306	0
"to"	919.9463076923075	0
"on"	920.1823846153844	0
"in"	920.4184615384613	0
"our"	920.6545384615382	0
"in"	920.8906153846151	0
"our"	921.126692307692	0
"closer"	921.3627692307689	0
"to"	921.5988461538458	0
"here"	921.8349230769227	0
"um"	922.071	1
"but"	922.5044285714285	0
"with"	922.9378571428571	0
"that"	923.3712857142856	0
"small"	923.8047142857141	0
"tweak"	924.2381428571426	0
"veins"	924.6715714285712	0
"now"	926.005	0
"work"	926.3061	0
"as"	926.6072	0
"you"	926.9083	0
"expect"	927.2094000000001	0
"now"	927.5105000000001	0
"wouldn't"	927.8116000000001	0
"work"	928.1127000000001	0
"and"	928.4138000000002	0
"not"	928.7149000000002	0
"a"	929.016	0
"here"	929.4445714285714	0
"when"	929.8731428571429	0
"we"	930.3017142857143	0
"separate"	930.7302857142857	0
"them"	931.1588571428572	0
"out"	931.5874285714286	0
"love"	932.016	0
"the"	932.400125	0
"it"	932.78425	0
"the"	933.1683750000001	0
"alpha"	933.5525000000001	0
"blending"	933.9366250000002	0
"allows"	934.3207500000002	0
"our"	934.7048750000002	0
"charges"	935.089	0
"that"	935.3449166666667	0
"are"	935.6008333333333	0
"now"	935.8567499999999	0
"relative"	936.1126666666665	0
"to"	936.3685833333332	0
"the"	936.6244999999998	0
"the"	936.8804166666664	0
"size"	937.136333333333	0
"of"	937.3922499999996	0
"the"	937.6481666666663	0
"notes"	937.9040833333329	0
"to"	939.006	0
"be"	939.3845	0
"blended"	939.763	0
"with"	940.1415000000001	0
"our"	940.5200000000001	0
"custom"	940.8985000000001	0
"force"	941.2770000000002	0
"and"	941.6555000000002	0
"um"	942.088	1
"works"	942.366	0
"with"	942.644	0
"a"	942.922	0
"lot"	943.2	0
"of"	943.4780000000001	0
"nose"	943.7560000000001	0
"and"	944.0340000000001	0
"works"	944.3120000000001	0
"if"	944.5900000000001	0
"you"	944.8680000000002	0
"dragging"	946.046	0
"around"	946.3823333333333	0
"though"	946.7186666666666	0
"the"	947.055	0
"stick"	947.3913333333333	0
"to"	947.7276666666666	0
"their"	948.0639999999999	0
"centers"	948.4003333333332	0
"but"	948.7366666666665	0
"again"	949.0729999999998	0
"we're"	949.409333333333	0
"not"	949.7456666666664	0
"were"	950.082	0
"not"	950.5831666666667	0
"worried"	951.0843333333333	0
"really"	951.5855	0
"about"	952.0866666666667	0
"where"	952.5878333333334	0
"you"	953.089	0
"to"	953.3156111111111	0
"these"	953.5422222222222	0
"notes"	953.7688333333333	0
"goes"	953.9954444444444	0
"we"	954.2220555555555	0
"just"	954.4486666666666	0
"on"	954.6752777777776	0
"time"	954.9018888888887	0
"you"	955.1284999999998	0
"guys"	955.3551111111109	0
"club"	955.581722222222	0
"here"	955.808333333333	0
"you"	956.0349444444441	0
"guys"	956.2615555555552	0
"come"	956.4881666666663	0
"up"	956.7147777777774	0
"here"	956.9413888888885	0
"and"	958.068	0
"they"	958.5711249999999	0
"figure"	959.0742499999999	0
"things"	959.5773749999998	0
"out"	960.0804999999998	0
"Scott"	960.5836249999998	0
"nice"	961.0867499999997	0
"um"	961.5898749999997	1
"so"	962.093	0
"let's"	962.4794999999999	0
"look"	962.8659999999999	0
"at"	963.2524999999998	0
"another"	963.6389999999998	0
"iteration"	964.0254999999997	0
"of"	964.4119999999997	0
"this"	964.7984999999996	0
"ah"	966.085	1
"right"	966.4916000000001	0
"now"	966.8982000000001	0
"the"	967.3048000000001	0
"to"	967.7114000000001	0
"the"	968.1180000000002	0
"reports"	968.5246000000002	0
"in"	968.9312000000002	0
"the"	969.3378000000002	0
"charge"	969.7444000000003	0
"that's"	971.051	0
"that's"	971.386888888889	0
"a"	971.7227777777779	0
"associate"	972.0586666666668	0
"with"	972.3945555555557	0
"each"	972.7304444444446	0
"other's"	973.0663333333335	0
"noses"	973.4022222222225	0
"nice"	973.7381111111114	0
"it"	974.074	0
"keeps"	974.3611818181818	0
"them"	974.6483636363636	0
"the"	974.9355454545454	0
"nodes"	975.2227272727272	0
"away"	975.509909090909	0
"from"	975.7970909090908	0
"one"	976.0842727272726	0
"another"	976.3714545454544	0
"but"	976.6586363636362	0
"it"	976.945818181818	0
"it's"	977.899	0
"kind"	978.2024166666666	0
"of"	978.5058333333333	0
"an"	978.8092499999999	0
"eventual"	979.1126666666665	0
"process"	979.4160833333332	0
"right"	979.7194999999998	0
"so"	980.0229166666664	0
"what"	980.3263333333331	0
"if"	980.6297499999997	0
"you"	980.9331666666664	0
"wanted"	981.236583333333	0
"that"	981.054	0
"to"	981.441	0
"be"	981.828	0
"a"	982.2149999999999	0
"more"	982.6019999999999	0
"constrained"	982.9889999999998	0
"more"	983.3759999999997	0
"formal"	983.7629999999997	0
"looking"	985.005	0
"a"	985.76175	0
"distinction"	986.5185	0
"um"	987.27525	1
"where"	988.077	0
"you"	988.4185555555556	0
"we're"	988.7601111111112	0
"gonna"	989.1016666666668	0
"ever"	989.4432222222224	0
"mandeville"	989.784777777778	0
"simple"	990.1263333333336	0
"collision"	990.4678888888892	0
"detection"	990.8094444444448	0
"in"	992.051	0
"the"	992.3511000000001	0
"same"	992.6512000000001	0
"manner"	992.9513000000002	0
"so"	993.2514000000002	0
"this"	993.5515000000003	0
"was"	993.8516000000003	0
"dunno"	994.1517000000003	0
"I"	994.4518000000004	0
"like"	994.7519000000004	0
"remix"	995.052	0
"in"	995.4817142857142	0
"New"	995.9114285714285	0
"York"	996.3411428571427	0
"Times"	996.7708571428569	0
"graphics"	997.2005714285712	0
"ah"	997.6302857142854	1
"and"	998.006	0
"by"	998.38875	0
"remix"	998.7715	0
"you"	999.1542499999999	0
"know"	999.5369999999999	0
"where"	999.9197499999999	0
"but"	1000.3024999999999	0
"I"	1000.6852499999999	0
"ah"	1002.022	1
"by"	1002.3557777777778	0
"this"	1002.6895555555556	0
"is"	1003.0233333333333	0
"done"	1003.3571111111111	0
"by"	1003.6908888888888	0
"another"	1004.0246666666666	0
"great"	1004.3584444444443	0
"piece"	1004.6922222222221	0
"where"	1005.026	0
"that"	1005.4313	0
"were"	1005.8366	0
"visualizing"	1006.2419	0
"a"	1006.6472	0
"the"	1007.0525	0
"words"	1007.4578	0
"different"	1007.8631	0
"words"	1008.2684	0
"said"	1008.6737	0
"at"	1009.079	0
"the"	1009.4661249999999	0
"different"	1009.8532499999999	0
"national"	1010.2403749999999	0
"conventions"	1010.6274999999998	0
"during"	1011.0146249999998	0
"the"	1011.4017499999998	0
"elections"	1011.7888749999997	0
"and"	1013.076	0
"ah"	1013.4145555555556	1
"R"	1013.7531111111111	0
"I"	1014.0916666666667	0
"implemented"	1014.4302222222223	0
"again"	1014.7687777777778	0
"support"	1015.1073333333334	0
"to"	1015.4458888888889	0
"this"	1015.7844444444445	0
"and"	1017.023	0
"another"	1017.390090909091	0
"visualization"	1017.757181818182	0
"that"	1018.1242727272729	0
"just"	1018.4913636363639	0
"looks"	1018.8584545454548	0
"at"	1019.2255454545458	0
"ah"	1019.5926363636368	1
"word"	1019.9597272727277	0
"frequencies"	1020.3268181818187	0
"and"	1020.6939090909096	0
"and"	1021.061	0
"some"	1021.3375833333333	0
"books"	1021.6141666666666	0
"but"	1021.8907499999999	0
"the"	1022.1673333333332	0
"the"	1022.4439166666665	0
"point"	1022.7204999999998	0
"if"	1022.9970833333331	0
"it"	1023.2736666666664	0
"is"	1023.5502499999997	0
"that"	1023.826833333333	0
"now"	1024.1034166666664	0
"from"	1024.929	0
"when"	1025.2631000000001	0
"we"	1025.5972000000002	0
"move"	1025.9313000000002	0
"these"	1026.2654000000002	0
"guys"	1026.5995000000003	0
"around"	1026.9336000000003	0
"at"	1027.2677000000003	0
"the"	1027.6018000000004	0
"there's"	1027.9359000000004	0
"nice"	1028.027	0
"hard-line"	1028.43525	0
"around"	1028.8435	0
"each"	1029.25175	0
"in"	1029.6599999999999	0
"their"	1030.0682499999998	0
"their"	1030.4764999999998	0
"clout"	1030.8847499999997	0
"in"	1031.2929999999997	0
"there"	1031.7012499999996	0
"and"	1032.1094999999996	0
"they're"	1032.5177499999995	0
"um"	1033.169	1
"maintaining"	1033.751	0
"that"	1034.3329999999999	0
"a"	1034.9149999999997	0
"parameter"	1035.4969999999996	0
"around"	1036.0789999999995	0
"them"	1036.6609999999994	0
"today"	1037.909	0
"implement"	1038.3877142857143	0
"this"	1038.8664285714285	0
"um"	1039.3451428571427	1
"is"	1039.823857142857	0
"the"	1040.3025714285711	0
"same"	1040.7812857142853	0
"same"	1041.026	0
"idea"	1041.535	0
"ennui"	1042.044	0
"we"	1042.553	0
"use"	1043.0620000000001	0
"another"	1043.5710000000001	0
"ah"	1044.008	1
"modification"	1044.39525	0
"function"	1044.7825	0
"we"	1045.16975	0
"can"	1045.557	0
"call"	1045.94425	0
"it"	1046.3315	0
"collide"	1046.71875	0
"and"	1048.078	0
"I"	1048.33175	0
"just"	1048.5855000000001	0
"look"	1048.8392500000002	0
"at"	1049.0930000000003	0
"well"	1049.3467500000004	0
"as"	1049.6005000000005	0
"look"	1049.8542500000005	0
"at"	1050.1080000000006	0
"pseudocode"	1050.3617500000007	0
"here"	1050.6155000000008	0
"um"	1050.8692500000009	1
"because"	1052.023	0
"the"	1052.39825	0
"it's"	1052.7735	0
"not"	1053.14875	0
"difficult"	1053.5240000000001	0
"was"	1053.8992500000002	0
"a"	1054.2745000000002	0
"long"	1054.6497500000003	0
"so"	1055.025	0
"again"	1055.400625	0
"this"	1055.77625	0
"has"	1056.1518749999998	0
"been"	1056.5274999999997	0
"executed"	1056.9031249999996	0
"for"	1057.2787499999995	0
"each"	1057.6543749999994	0
"node"	1058.003	0
"on"	1058.6098	0
"at"	1059.2166	0
"every"	1059.8234	0
"cycle"	1060.4302	0
"um"	1061.064	1
"that's"	1061.4057777777778	0
"the"	1061.7475555555554	0
"that"	1062.0893333333331	0
"physical"	1062.4311111111108	0
"simulation"	1062.7728888888885	0
"the"	1063.1146666666662	0
"nose"	1063.4564444444438	0
"layout"	1063.7982222222215	0
"so"	1065.004	0
"we"	1065.3182307692307	0
"just"	1065.6324615384615	0
"inside"	1065.9466923076923	0
"this"	1066.260923076923	0
"we"	1066.5751538461539	0
"can"	1066.8893846153846	0
"loop"	1067.2036153846154	0
"through"	1067.5178461538462	0
"all"	1067.832076923077	0
"the"	1068.1463076923078	0
"other"	1068.4605384615386	0
"notes"	1068.7747692307694	0
"and"	1070.025	0
"then"	1070.3600000000001	0
"do"	1070.6950000000002	0
"a"	1071.0300000000002	0
"simple"	1071.3650000000002	0
"distance"	1071.7000000000003	0
"check"	1072.0350000000003	0
"if"	1072.3700000000003	0
"if"	1072.7050000000004	0
"ah"	1073.0400000000004	1
"they're"	1073.3750000000005	0
"too"	1073.7100000000005	0
"close"	1074.0450000000005	0
"based"	1074.3800000000006	0
"on"	1074.7150000000006	0
"the"	1075.005	0
"the"	1075.2842727272728	0
"values"	1075.5635454545454	0
"uh"	1075.842818181818	1
"the"	1076.1220909090907	0
"data"	1076.4013636363634	0
"attributes"	1076.680636363636	0
"that"	1076.9599090909087	0
"we"	1077.2391818181814	0
"already"	1077.518454545454	0
"know"	1077.7977272727267	0
"in"	1079.022	0
"in"	1079.3097857142857	0
"those"	1079.5975714285714	0
"in"	1079.8853571428572	0
"those"	1080.173142857143	0
"nodes"	1080.4609285714287	0
"that"	1080.7487142857144	0
"we"	1081.0365000000002	0
"just"	1081.324285714286	0
"move"	1081.6120714285717	0
"them"	1081.8998571428574	0
"back"	1082.1876428571431	0
"by"	1082.475428571429	0
"half"	1082.7632142857146	0
"um"	1083.051	1
"I"	1083.3844444444444	0
"so"	1083.7178888888889	0
"we"	1084.0513333333333	0
"get"	1084.3847777777778	0
"that"	1084.7182222222223	0
"I"	1085.0516666666667	0
"was"	1085.3851111111112	0
"that"	1085.7185555555557	0
"slight"	1086.052	0
"modification"	1086.3625384615384	0
"we"	1086.673076923077	0
"can"	1086.9836153846154	0
"get"	1087.294153846154	0
"this"	1087.6046923076924	0
"nice"	1087.915230769231	0
"look"	1088.2257692307694	0
"it"	1088.536307692308	0
"works"	1088.8468461538464	0
"with"	1089.157384615385	0
"other"	1089.4679230769234	0
"custom"	1089.778461538462	0
"ah"	1090.089	1
"forces"	1090.4679999999998	0
"like"	1090.8469999999998	0
"them"	1091.2259999999997	0
"always"	1091.6049999999996	0
"like"	1091.9839999999995	0
"that"	1092.3629999999994	0
"and"	1092.7419999999993	0
"it"	1093.1209999999992	0
"works"	1093.499999999999	0
"with"	1093.878999999999	0
"any"	1095.059	0
"number"	1095.3935555555556	0
"of"	1095.7281111111113	0
"nodes"	1096.062666666667	0
"that"	1096.3972222222226	0
"you"	1096.7317777777782	0
"put"	1097.066333333334	0
"into"	1097.4008888888895	0
"it"	1097.7354444444452	0
"and"	1098.007	0
"this"	1098.3362142857143	0
"this"	1098.6654285714285	0
"is"	1098.9946428571427	0
"a"	1099.323857142857	0
"a"	1099.6530714285711	0
"brute-force"	1099.9822857142854	0
"mechanism"	1100.3114999999996	0
"the"	1100.6407142857138	0
"that"	1100.969928571428	0
"you"	1101.2991428571422	0
"can"	1101.6283571428564	0
"optimize"	1101.9575714285706	0
"but"	1102.2867857142849	0
"just"	1102.679	0
"a"	1103.1191000000001	0
"starting"	1103.5592000000001	0
"point"	1103.9993000000002	0
"for"	1104.4394000000002	0
"this"	1104.8795000000002	0
"kind"	1105.3196000000003	0
"of"	1105.7597000000003	0
"ah"	1106.1998000000003	1
"visualization"	1106.6399000000004	0
"you"	1107.008	0
"can"	1107.2937142857143	0
"do"	1107.5794285714285	0
"core"	1107.8651428571427	0
"stuff"	1108.150857142857	0
"like"	1108.4365714285711	0
"the"	1108.7222857142854	0
"the"	1109.0079999999996	0
"demo"	1109.2937142857138	0
"of"	1109.579428571428	0
"putting"	1109.8651428571422	0
"an"	1110.1508571428565	0
"invisible"	1110.4365714285707	0
"node"	1110.722285714285	0
"underneath"	1111.008	0
"your"	1111.2458461538463	0
"me"	1111.4836923076925	0
"your"	1111.7215384615388	0
"mouse"	1111.959384615385	0
"cursor"	1112.1972307692313	0
"and"	1112.4350769230775	0
"then"	1112.6729230769238	0
"every"	1112.91076923077	0
"time"	1113.1486153846163	0
"all"	1113.3864615384625	0
"your"	1113.6243076923088	0
"other"	1113.862153846155	0
"little"	1115.0	0
"notes"	1115.5646666666667	0
"are"	1116.1293333333333	0
"afraid"	1116.694	0
"of"	1117.2586666666666	0
"it"	1117.8233333333333	0
"just"	1118.388	0
"fun"	1118.9526666666666	0
"to"	1119.5173333333332	0
"okay"	1120.082	0
"oh"	1120.5122857142858	0
"yeah"	1120.9425714285715	0
"I"	1121.3728571428571	0
"want"	1121.8031428571428	0
"more"	1122.2334285714285	0
"and"	1122.6637142857141	0
"there's"	1123.094	0
"nothing"	1123.3962000000001	0
"that"	1123.6984000000002	0
"mandates"	1124.0006000000003	0
"that"	1124.3028000000004	0
"you"	1124.6050000000005	0
"have"	1124.9072000000006	0
"to"	1125.2094000000006	0
"move"	1125.5116000000007	0
"them"	1125.8138000000008	0
"back"	1127.016	0
"by"	1127.3525555555557	0
"half"	1127.6891111111113	0
"so"	1128.025666666667	0
"if"	1128.3622222222225	0
"you"	1128.698777777778	0
"start"	1129.0353333333337	0
"increasing"	1129.3718888888893	0
"that"	1129.708444444445	0
"that"	1130.045	0
"movement"	1130.3794166666667	0
"you"	1130.7138333333332	0
"can"	1131.0482499999998	0
"end"	1131.3826666666664	0
"up"	1131.717083333333	0
"with"	1132.0514999999996	0
"this"	1132.3859166666662	0
"nice"	1132.7203333333327	0
"but"	1133.0547499999993	0
"useless"	1133.389166666666	0
"popcorn"	1133.7235833333325	0
"explosion"	1134.058	0
"star"	1134.487	0
"colliding"	1134.9160000000002	0
"with"	1135.3450000000003	0
"one"	1135.7740000000003	0
"another"	1136.2030000000004	0
"and"	1136.6320000000005	0
"getting"	1137.061	0
"scared"	1137.5021428571429	0
"him"	1137.9432857142858	0
"right"	1138.3844285714288	0
"away"	1138.8255714285717	0
"just"	1139.2667142857147	0
"one"	1139.7078571428576	0
"I'll"	1141.049	0
"okay"	1141.335857142857	0
"so"	1141.6227142857142	0
"let's"	1141.9095714285713	0
"say"	1142.1964285714284	0
"I"	1142.4832857142856	0
"think"	1142.7701428571427	0
"this"	1143.0569999999998	0
"is"	1143.343857142857	0
"Dragon"	1143.630714285714	0
"Ball"	1143.9175714285711	0
"Z"	1144.2044285714283	0
"not"	1144.4912857142854	0
"really"	1144.7781428571425	0
"a"	1145.065	0
"Star"	1145.5162857142857	0
"Wars"	1145.9675714285713	0
"buzzer"	1146.418857142857	0
"as"	1146.8701428571426	0
"a"	1147.3214285714282	0
"force"	1147.7727142857138	0
"ah"	1148.809	1
"let's"	1149.217875	0
"add"	1149.6267500000001	0
"some"	1150.0356250000002	0
"some"	1150.4445000000003	0
"links"	1150.8533750000004	0
"you"	1151.2622500000004	0
"know"	1151.6711250000005	0
"finally"	1152.008	0
"um"	1152.7257142857143	1
"with"	1153.4434285714285	0
"links"	1154.1611428571427	0
"constrain"	1154.878857142857	0
"the"	1155.5965714285712	0
"locations"	1156.3142857142855	0
"that"	1157.032	0
"ah"	1157.4076249999998	1
"our"	1157.78325	0
"notes"	1158.158875	0
"can"	1158.5345000000002	0
"move"	1158.9101250000003	0
"around"	1159.2857500000005	0
"um"	1159.6613750000006	1
"II"	1160.037	0
"here's"	1160.540125	0
"Jersey"	1161.04325	0
"example"	1161.546375	0
"with"	1162.0494999999999	0
"the"	1162.5526249999998	0
"links"	1163.0557499999998	0
"now"	1163.5588749999997	0
"and"	1164.062	0
"as"	1164.3402727272726	0
"you"	1164.6185454545453	0
"might"	1164.896818181818	0
"expect"	1165.1750909090906	0
"the"	1165.4533636363633	0
"three"	1165.731636363636	0
"links"	1166.0099090909086	0
"are"	1166.2881818181813	0
"also"	1166.566454545454	0
"represented"	1166.8447272727267	0
"and"	1168.023	0
